Project ID,Milestone ID,Milestone Name,Planned Date,Actual Date,Completion Status,Associated Task ID
PRJ_027,MLS_0261,Milestone Completion of Task 9,2023-01-09,2023-01-09,Completed,TSK_027_09
PRJ_027,MLS_0262,Milestone Completion of Task 19,2023-01-12,2023-01-27,Delayed,TSK_027_19
PRJ_027,MLS_0263,Milestone Completion of Task 29,2023-01-15,2023-01-11,Completed,TSK_027_29
PRJ_027,MLS_0264,Milestone Completion of Task 39,2023-01-18,2023-01-14,Completed,TSK_027_39
PRJ_027,MLS_0265,Milestone Completion of Task 49,2023-01-21,2023-02-05,Delayed,TSK_027_49
PRJ_027,MLS_0266,Milestone Completion of Task 59,2023-01-24,2023-02-06,Delayed,TSK_027_59
PRJ_027,MLS_0267,Milestone Completion of Task 69,2023-01-27,2023-01-27,Pending,TSK_027_69
PRJ_027,MLS_0268,Milestone Completion of Task 79,2023-01-30,2023-01-26,Pending,TSK_027_79
PRJ_027,MLS_0269,Milestone Completion of Task 89,2023-02-02,2023-01-29,Pending,TSK_027_89
PRJ_027,MLS_0270,Milestone Completion of Task 99,2023-02-05,2023-02-18,Delayed,TSK_027_99
PRJ_028,MLS_0271,Milestone Completion of Task 9,2023-01-09,2023-01-05,Completed,TSK_028_09
PRJ_028,MLS_0272,Milestone Completion of Task 19,2023-01-12,2023-01-15,Completed,TSK_028_19
PRJ_028,MLS_0273,Milestone Completion of Task 29,2023-01-15,2023-01-11,Completed,TSK_028_29
PRJ_028,MLS_0274,Milestone Completion of Task 39,2023-01-18,2023-01-31,Delayed,TSK_028_39
PRJ_028,MLS_0275,Milestone Completion of Task 49,2023-01-21,2023-01-17,Completed,TSK_028_49
PRJ_028,MLS_0276,Milestone Completion of Task 59,2023-01-24,2023-02-08,Delayed,TSK_028_59
PRJ_028,MLS_0277,Milestone Completion of Task 69,2023-01-27,2023-01-24,Pending,TSK_028_69
PRJ_028,MLS_0278,Milestone Completion of Task 79,2023-01-30,2023-01-26,Pending,TSK_028_79
PRJ_028,MLS_0279,Milestone Completion of Task 89,2023-02-02,2023-02-02,Pending,TSK_028_89
PRJ_028,MLS_0280,Milestone Completion of Task 99,2023-02-05,2023-02-20,Delayed,TSK_028_99
PRJ_029,MLS_0281,Milestone Completion of Task 9,2023-01-09,2023-01-05,Completed,TSK_029_09
PRJ_029,MLS_0282,Milestone Completion of Task 19,2023-01-12,2023-01-12,Completed,TSK_029_19
PRJ_029,MLS_0283,Milestone Completion of Task 29,2023-01-15,2023-01-11,Completed,TSK_029_29
PRJ_029,MLS_0284,Milestone Completion of Task 39,2023-01-18,2023-02-02,Delayed,TSK_029_39
PRJ_029,MLS_0285,Milestone Completion of Task 49,2023-01-21,2023-01-21,Completed,TSK_029_49
PRJ_029,MLS_0286,Milestone Completion of Task 59,2023-01-24,2023-02-06,Delayed,TSK_029_59
PRJ_029,MLS_0287,Milestone Completion of Task 69,2023-01-27,2023-02-09,Delayed,TSK_029_69
PRJ_029,MLS_0288,Milestone Completion of Task 79,2023-01-30,2023-01-26,Pending,TSK_029_79
PRJ_029,MLS_0289,Milestone Completion of Task 89,2023-02-02,2023-01-29,Pending,TSK_029_89
PRJ_029,MLS_0290,Milestone Completion of Task 99,2023-02-05,2023-02-18,Delayed,TSK_029_99
PRJ_030,MLS_0291,Milestone Completion of Task 9,2023-01-10,2023-01-10,Completed,TSK_030_09
PRJ_030,MLS_0292,Milestone Completion of Task 19,2023-01-13,2023-01-09,Completed,TSK_030_19
PRJ_030,MLS_0293,Milestone Completion of Task 29,2023-01-16,2023-01-16,Completed,TSK_030_29
PRJ_030,MLS_0294,Milestone Completion of Task 39,2023-01-19,2023-01-21,Completed,TSK_030_39
PRJ_030,MLS_0295,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_030_49
PRJ_030,MLS_0296,Milestone Completion of Task 59,2023-01-25,2023-02-09,Delayed,TSK_030_59
PRJ_030,MLS_0297,Milestone Completion of Task 69,2023-01-28,2023-02-02,Delayed,TSK_030_69
PRJ_030,MLS_0298,Milestone Completion of Task 79,2023-01-31,2023-02-12,Delayed,TSK_030_79
PRJ_030,MLS_0299,Milestone Completion of Task 89,2023-02-03,2023-02-03,Pending,TSK_030_89
PRJ_030,MLS_0300,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_030_99
PRJ_031,MLS_0301,Milestone Completion of Task 9,2023-01-10,2023-01-06,Completed,TSK_031_09
PRJ_031,MLS_0302,Milestone Completion of Task 19,2023-01-13,2023-01-09,Completed,TSK_031_19
PRJ_031,MLS_0303,Milestone Completion of Task 29,2023-01-16,2023-01-31,Delayed,TSK_031_29
PRJ_031,MLS_0304,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_031_39
PRJ_031,MLS_0305,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_031_49
PRJ_031,MLS_0306,Milestone Completion of Task 59,2023-01-25,2023-01-21,Completed,TSK_031_59
PRJ_031,MLS_0307,Milestone Completion of Task 69,2023-01-28,2023-02-12,Delayed,TSK_031_69
PRJ_031,MLS_0308,Milestone Completion of Task 79,2023-01-31,2023-02-15,Delayed,TSK_031_79
PRJ_031,MLS_0309,Milestone Completion of Task 89,2023-02-03,2023-01-30,Pending,TSK_031_89
PRJ_031,MLS_0310,Milestone Completion of Task 99,2023-02-06,2023-02-21,Delayed,TSK_031_99
PRJ_032,MLS_0311,Milestone Completion of Task 9,2023-01-10,2023-01-25,Delayed,TSK_032_09
PRJ_032,MLS_0312,Milestone Completion of Task 19,2023-01-13,2023-01-20,Completed,TSK_032_19
PRJ_032,MLS_0313,Milestone Completion of Task 29,2023-01-16,2023-01-12,Completed,TSK_032_29
PRJ_032,MLS_0314,Milestone Completion of Task 39,2023-01-19,2023-01-19,Completed,TSK_032_39
PRJ_032,MLS_0315,Milestone Completion of Task 49,2023-01-22,2023-02-06,Delayed,TSK_032_49
PRJ_032,MLS_0316,Milestone Completion of Task 59,2023-01-25,2023-02-01,Delayed,TSK_032_59
PRJ_032,MLS_0317,Milestone Completion of Task 69,2023-01-28,2023-01-24,Pending,TSK_032_69
PRJ_032,MLS_0318,Milestone Completion of Task 79,2023-01-31,2023-01-27,Pending,TSK_032_79
PRJ_032,MLS_0319,Milestone Completion of Task 89,2023-02-03,2023-02-18,Delayed,TSK_032_89
PRJ_032,MLS_0320,Milestone Completion of Task 99,2023-02-06,2023-02-06,Pending,TSK_032_99
PRJ_033,MLS_0321,Milestone Completion of Task 9,2023-01-10,2023-01-20,Completed,TSK_033_09
PRJ_033,MLS_0322,Milestone Completion of Task 19,2023-01-13,2023-01-22,Completed,TSK_033_19
PRJ_033,MLS_0323,Milestone Completion of Task 29,2023-01-16,2023-01-12,Completed,TSK_033_29
PRJ_033,MLS_0324,Milestone Completion of Task 39,2023-01-19,2023-01-19,Completed,TSK_033_39
PRJ_033,MLS_0325,Milestone Completion of Task 49,2023-01-22,2023-01-28,Delayed,TSK_033_49
PRJ_033,MLS_0326,Milestone Completion of Task 59,2023-01-25,2023-01-21,Completed,TSK_033_59
PRJ_033,MLS_0327,Milestone Completion of Task 69,2023-01-28,2023-01-28,Pending,TSK_033_69
PRJ_033,MLS_0328,Milestone Completion of Task 79,2023-01-31,2023-01-27,Pending,TSK_033_79
PRJ_033,MLS_0329,Milestone Completion of Task 89,2023-02-03,2023-01-31,Pending,TSK_033_89
PRJ_033,MLS_0330,Milestone Completion of Task 99,2023-02-06,2023-02-11,Delayed,TSK_033_99
PRJ_034,MLS_0331,Milestone Completion of Task 9,2023-01-10,2023-01-19,Completed,TSK_034_09
PRJ_034,MLS_0332,Milestone Completion of Task 19,2023-01-13,2023-01-19,Completed,TSK_034_19
PRJ_034,MLS_0333,Milestone Completion of Task 29,2023-01-16,2023-01-25,Delayed,TSK_034_29
PRJ_034,MLS_0334,Milestone Completion of Task 39,2023-01-19,2023-01-23,Delayed,TSK_034_39
PRJ_034,MLS_0335,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_034_49
PRJ_034,MLS_0336,Milestone Completion of Task 59,2023-01-25,2023-01-21,Completed,TSK_034_59
PRJ_034,MLS_0337,Milestone Completion of Task 69,2023-01-28,2023-01-29,Delayed,TSK_034_69
PRJ_034,MLS_0338,Milestone Completion of Task 79,2023-01-31,2023-01-31,Pending,TSK_034_79
PRJ_034,MLS_0339,Milestone Completion of Task 89,2023-02-03,2023-02-14,Delayed,TSK_034_89
PRJ_034,MLS_0340,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_034_99
PRJ_035,MLS_0341,Milestone Completion of Task 9,2023-01-10,2023-01-25,Delayed,TSK_035_09
PRJ_035,MLS_0342,Milestone Completion of Task 19,2023-01-13,2023-01-09,Completed,TSK_035_19
PRJ_035,MLS_0343,Milestone Completion of Task 29,2023-01-16,2023-01-16,Completed,TSK_035_29
PRJ_035,MLS_0344,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_035_39
PRJ_035,MLS_0345,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_035_49
PRJ_035,MLS_0346,Milestone Completion of Task 59,2023-01-25,2023-01-25,Pending,TSK_035_59
PRJ_035,MLS_0347,Milestone Completion of Task 69,2023-01-28,2023-02-04,Delayed,TSK_035_69
PRJ_035,MLS_0348,Milestone Completion of Task 79,2023-01-31,2023-01-29,Pending,TSK_035_79
PRJ_035,MLS_0349,Milestone Completion of Task 89,2023-02-03,2023-02-18,Delayed,TSK_035_89
PRJ_035,MLS_0350,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_035_99
PRJ_036,MLS_0351,Milestone Completion of Task 9,2023-01-10,2023-01-07,Completed,TSK_036_09
PRJ_036,MLS_0352,Milestone Completion of Task 19,2023-01-13,2023-01-28,Delayed,TSK_036_19
PRJ_036,MLS_0353,Milestone Completion of Task 29,2023-01-16,2023-01-12,Completed,TSK_036_29
PRJ_036,MLS_0354,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_036_39
PRJ_036,MLS_0355,Milestone Completion of Task 49,2023-01-22,2023-02-06,Delayed,TSK_036_49
PRJ_036,MLS_0356,Milestone Completion of Task 59,2023-01-25,2023-01-21,Completed,TSK_036_59
PRJ_036,MLS_0357,Milestone Completion of Task 69,2023-01-28,2023-02-12,Delayed,TSK_036_69
PRJ_036,MLS_0358,Milestone Completion of Task 79,2023-01-31,2023-02-07,Delayed,TSK_036_79
PRJ_036,MLS_0359,Milestone Completion of Task 89,2023-02-03,2023-01-30,Pending,TSK_036_89
PRJ_036,MLS_0360,Milestone Completion of Task 99,2023-02-06,2023-02-06,Pending,TSK_036_99
PRJ_037,MLS_0361,Milestone Completion of Task 9,2023-01-10,2023-01-06,Completed,TSK_037_09
PRJ_037,MLS_0362,Milestone Completion of Task 19,2023-01-13,2023-01-23,Delayed,TSK_037_19
PRJ_037,MLS_0363,Milestone Completion of Task 29,2023-01-16,2023-01-26,Delayed,TSK_037_29
PRJ_037,MLS_0364,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_037_39
PRJ_037,MLS_0365,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_037_49
PRJ_037,MLS_0366,Milestone Completion of Task 59,2023-01-25,2023-01-25,Pending,TSK_037_59
PRJ_037,MLS_0367,Milestone Completion of Task 69,2023-01-28,2023-01-30,Delayed,TSK_037_69
PRJ_037,MLS_0368,Milestone Completion of Task 79,2023-01-31,2023-01-29,Pending,TSK_037_79
PRJ_037,MLS_0369,Milestone Completion of Task 89,2023-02-03,2023-02-11,Delayed,TSK_037_89
PRJ_037,MLS_0370,Milestone Completion of Task 99,2023-02-06,2023-02-06,Pending,TSK_037_99
PRJ_038,MLS_0371,Milestone Completion of Task 9,2023-01-10,2023-01-12,Completed,TSK_038_09
PRJ_038,MLS_0372,Milestone Completion of Task 19,2023-01-13,2023-01-09,Completed,TSK_038_19
PRJ_038,MLS_0373,Milestone Completion of Task 29,2023-01-16,2023-01-26,Delayed,TSK_038_29
PRJ_038,MLS_0374,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_038_39
PRJ_038,MLS_0375,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_038_49
PRJ_038,MLS_0376,Milestone Completion of Task 59,2023-01-25,2023-02-04,Delayed,TSK_038_59
PRJ_038,MLS_0377,Milestone Completion of Task 69,2023-01-28,2023-02-09,Delayed,TSK_038_69
PRJ_038,MLS_0378,Milestone Completion of Task 79,2023-01-31,2023-01-27,Pending,TSK_038_79
PRJ_038,MLS_0379,Milestone Completion of Task 89,2023-02-03,2023-02-18,Delayed,TSK_038_89
PRJ_038,MLS_0380,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_038_99
PRJ_039,MLS_0381,Milestone Completion of Task 9,2023-01-10,2023-01-14,Completed,TSK_039_09
PRJ_039,MLS_0382,Milestone Completion of Task 19,2023-01-13,2023-01-24,Delayed,TSK_039_19
PRJ_039,MLS_0383,Milestone Completion of Task 29,2023-01-16,2023-01-24,Delayed,TSK_039_29
PRJ_039,MLS_0384,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_039_39
PRJ_039,MLS_0385,Milestone Completion of Task 49,2023-01-22,2023-01-27,Delayed,TSK_039_49
PRJ_039,MLS_0386,Milestone Completion of Task 59,2023-01-25,2023-02-03,Delayed,TSK_039_59
PRJ_039,MLS_0387,Milestone Completion of Task 69,2023-01-28,2023-01-24,Pending,TSK_039_69
PRJ_039,MLS_0388,Milestone Completion of Task 79,2023-01-31,2023-01-30,Pending,TSK_039_79
PRJ_039,MLS_0389,Milestone Completion of Task 89,2023-02-03,2023-01-30,Pending,TSK_039_89
PRJ_039,MLS_0390,Milestone Completion of Task 99,2023-02-06,2023-02-04,Pending,TSK_039_99
PRJ_040,MLS_0391,Milestone Completion of Task 9,2023-01-10,2023-01-17,Completed,TSK_040_09
PRJ_040,MLS_0392,Milestone Completion of Task 19,2023-01-13,2023-01-28,Delayed,TSK_040_19
PRJ_040,MLS_0393,Milestone Completion of Task 29,2023-01-16,2023-01-21,Completed,TSK_040_29
PRJ_040,MLS_0394,Milestone Completion of Task 39,2023-01-19,2023-01-31,Delayed,TSK_040_39
PRJ_040,MLS_0395,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_040_49
PRJ_040,MLS_0396,Milestone Completion of Task 59,2023-01-25,2023-02-04,Delayed,TSK_040_59
PRJ_040,MLS_0397,Milestone Completion of Task 69,2023-01-28,2023-01-24,Pending,TSK_040_69
PRJ_040,MLS_0398,Milestone Completion of Task 79,2023-01-31,2023-02-05,Delayed,TSK_040_79
PRJ_040,MLS_0399,Milestone Completion of Task 89,2023-02-03,2023-02-13,Delayed,TSK_040_89
PRJ_040,MLS_0400,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_040_99
PRJ_041,MLS_0401,Milestone Completion of Task 9,2023-01-10,2023-01-20,Completed,TSK_041_09
PRJ_041,MLS_0402,Milestone Completion of Task 19,2023-01-13,2023-01-25,Delayed,TSK_041_19
PRJ_041,MLS_0403,Milestone Completion of Task 29,2023-01-16,2023-01-16,Completed,TSK_041_29
PRJ_041,MLS_0404,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_041_39
PRJ_041,MLS_0405,Milestone Completion of Task 49,2023-01-22,2023-01-22,Completed,TSK_041_49
PRJ_041,MLS_0406,Milestone Completion of Task 59,2023-01-25,2023-01-21,Completed,TSK_041_59
PRJ_041,MLS_0407,Milestone Completion of Task 69,2023-01-28,2023-01-24,Pending,TSK_041_69
PRJ_041,MLS_0408,Milestone Completion of Task 79,2023-01-31,2023-01-27,Pending,TSK_041_79
PRJ_041,MLS_0409,Milestone Completion of Task 89,2023-02-03,2023-01-30,Pending,TSK_041_89
PRJ_041,MLS_0410,Milestone Completion of Task 99,2023-02-06,2023-02-21,Delayed,TSK_041_99
PRJ_042,MLS_0411,Milestone Completion of Task 9,2023-01-10,2023-01-06,Completed,TSK_042_09
PRJ_042,MLS_0412,Milestone Completion of Task 19,2023-01-13,2023-01-09,Completed,TSK_042_19
PRJ_042,MLS_0413,Milestone Completion of Task 29,2023-01-16,2023-01-26,Delayed,TSK_042_29
PRJ_042,MLS_0414,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_042_39
PRJ_042,MLS_0415,Milestone Completion of Task 49,2023-01-22,2023-02-06,Delayed,TSK_042_49
PRJ_042,MLS_0416,Milestone Completion of Task 59,2023-01-25,2023-01-21,Completed,TSK_042_59
PRJ_042,MLS_0417,Milestone Completion of Task 69,2023-01-28,2023-02-12,Delayed,TSK_042_69
PRJ_042,MLS_0418,Milestone Completion of Task 79,2023-01-31,2023-01-27,Pending,TSK_042_79
PRJ_042,MLS_0419,Milestone Completion of Task 89,2023-02-03,2023-01-30,Pending,TSK_042_89
PRJ_042,MLS_0420,Milestone Completion of Task 99,2023-02-06,2023-02-08,Delayed,TSK_042_99
PRJ_043,MLS_0421,Milestone Completion of Task 9,2023-01-10,2023-01-06,Completed,TSK_043_09
PRJ_043,MLS_0422,Milestone Completion of Task 19,2023-01-13,2023-01-28,Delayed,TSK_043_19
PRJ_043,MLS_0423,Milestone Completion of Task 29,2023-01-16,2023-01-12,Completed,TSK_043_29
PRJ_043,MLS_0424,Milestone Completion of Task 39,2023-01-19,2023-01-15,Completed,TSK_043_39
PRJ_043,MLS_0425,Milestone Completion of Task 49,2023-01-22,2023-01-18,Completed,TSK_043_49
PRJ_043,MLS_0426,Milestone Completion of Task 59,2023-01-25,2023-02-09,Delayed,TSK_043_59
PRJ_043,MLS_0427,Milestone Completion of Task 69,2023-01-28,2023-02-12,Delayed,TSK_043_69
PRJ_043,MLS_0428,Milestone Completion of Task 79,2023-01-31,2023-01-31,Pending,TSK_043_79
PRJ_043,MLS_0429,Milestone Completion of Task 89,2023-02-03,2023-02-18,Delayed,TSK_043_89
PRJ_043,MLS_0430,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_043_99
PRJ_044,MLS_0431,Milestone Completion of Task 9,2023-01-10,2023-01-10,Completed,TSK_044_09
PRJ_044,MLS_0432,Milestone Completion of Task 19,2023-01-13,2023-01-18,Completed,TSK_044_19
PRJ_044,MLS_0433,Milestone Completion of Task 29,2023-01-16,2023-01-12,Completed,TSK_044_29
PRJ_044,MLS_0434,Milestone Completion of Task 39,2023-01-19,2023-01-21,Completed,TSK_044_39
PRJ_044,MLS_0435,Milestone Completion of Task 49,2023-01-22,2023-01-29,Delayed,TSK_044_49
PRJ_044,MLS_0436,Milestone Completion of Task 59,2023-01-25,2023-01-25,Pending,TSK_044_59
PRJ_044,MLS_0437,Milestone Completion of Task 69,2023-01-28,2023-01-24,Pending,TSK_044_69
PRJ_044,MLS_0438,Milestone Completion of Task 79,2023-01-31,2023-01-27,Pending,TSK_044_79
PRJ_044,MLS_0439,Milestone Completion of Task 89,2023-02-03,2023-01-30,Pending,TSK_044_89
PRJ_044,MLS_0440,Milestone Completion of Task 99,2023-02-06,2023-02-02,Pending,TSK_044_99
PRJ_045,MLS_0441,Milestone Completion of Task 9,2023-01-11,2023-01-07,Completed,TSK_045_09
PRJ_045,MLS_0442,Milestone Completion of Task 19,2023-01-14,2023-01-10,Completed,TSK_045_19
PRJ_045,MLS_0443,Milestone Completion of Task 29,2023-01-17,2023-01-19,Completed,TSK_045_29
PRJ_045,MLS_0444,Milestone Completion of Task 39,2023-01-20,2023-01-31,Delayed,TSK_045_39
PRJ_045,MLS_0445,Milestone Completion of Task 49,2023-01-23,2023-01-19,Completed,TSK_045_49
PRJ_045,MLS_0446,Milestone Completion of Task 59,2023-01-26,2023-01-22,Completed,TSK_045_59
PRJ_045,MLS_0447,Milestone Completion of Task 69,2023-01-29,2023-01-25,Pending,TSK_045_69
PRJ_045,MLS_0448,Milestone Completion of Task 79,2023-02-01,2023-01-28,Pending,TSK_045_79
PRJ_045,MLS_0449,Milestone Completion of Task 89,2023-02-04,2023-01-31,Pending,TSK_045_89
PRJ_045,MLS_0450,Milestone Completion of Task 99,2023-02-07,2023-02-03,Pending,TSK_045_99
PRJ_046,MLS_0451,Milestone Completion of Task 9,2023-01-11,2023-01-07,Completed,TSK_046_09
PRJ_046,MLS_0452,Milestone Completion of Task 19,2023-01-14,2023-01-10,Completed,TSK_046_19
PRJ_046,MLS_0453,Milestone Completion of Task 29,2023-01-17,2023-01-23,Delayed,TSK_046_29
PRJ_046,MLS_0454,Milestone Completion of Task 39,2023-01-20,2023-01-20,Completed,TSK_046_39
PRJ_046,MLS_0455,Milestone Completion of Task 49,2023-01-23,2023-02-03,Delayed,TSK_046_49
PRJ_046,MLS_0456,Milestone Completion of Task 59,2023-01-26,2023-02-10,Delayed,TSK_046_59
PRJ_046,MLS_0457,Milestone Completion of Task 69,2023-01-29,2023-02-11,Delayed,TSK_046_69
PRJ_046,MLS_0458,Milestone Completion of Task 79,2023-02-01,2023-01-30,Pending,TSK_046_79
PRJ_046,MLS_0459,Milestone Completion of Task 89,2023-02-04,2023-02-19,Delayed,TSK_046_89
PRJ_046,MLS_0460,Milestone Completion of Task 99,2023-02-07,2023-02-03,Pending,TSK_046_99
PRJ_047,MLS_0461,Milestone Completion of Task 9,2023-01-11,2023-01-11,Completed,TSK_047_09
PRJ_047,MLS_0462,Milestone Completion of Task 19,2023-01-14,2023-01-29,Delayed,TSK_047_19
PRJ_047,MLS_0463,Milestone Completion of Task 29,2023-01-17,2023-01-13,Completed,TSK_047_29
PRJ_047,MLS_0464,Milestone Completion of Task 39,2023-01-20,2023-01-16,Completed,TSK_047_39
PRJ_047,MLS_0465,Milestone Completion of Task 49,2023-01-23,2023-02-07,Delayed,TSK_047_49
PRJ_047,MLS_0466,Milestone Completion of Task 59,2023-01-26,2023-01-22,Completed,TSK_047_59
PRJ_047,MLS_0467,Milestone Completion of Task 69,2023-01-29,2023-02-13,Delayed,TSK_047_69
PRJ_047,MLS_0468,Milestone Completion of Task 79,2023-02-01,2023-02-01,Pending,TSK_047_79
PRJ_047,MLS_0469,Milestone Completion of Task 89,2023-02-04,2023-02-04,Pending,TSK_047_89
PRJ_047,MLS_0470,Milestone Completion of Task 99,2023-02-07,2023-02-03,Pending,TSK_047_99
PRJ_048,MLS_0471,Milestone Completion of Task 9,2023-01-11,2023-01-16,Completed,TSK_048_09
PRJ_048,MLS_0472,Milestone Completion of Task 19,2023-01-14,2023-01-14,Completed,TSK_048_19
PRJ_048,MLS_0473,Milestone Completion of Task 29,2023-01-17,2023-01-20,Completed,TSK_048_29
PRJ_048,MLS_0474,Milestone Completion of Task 39,2023-01-20,2023-01-20,Completed,TSK_048_39
PRJ_048,MLS_0475,Milestone Completion of Task 49,2023-01-23,2023-01-19,Completed,TSK_048_49
PRJ_048,MLS_0476,Milestone Completion of Task 59,2023-01-26,2023-01-22,Completed,TSK_048_59
PRJ_048,MLS_0477,Milestone Completion of Task 69,2023-01-29,2023-01-31,Delayed,TSK_048_69
PRJ_048,MLS_0478,Milestone Completion of Task 79,2023-02-01,2023-02-01,Pending,TSK_048_79
PRJ_048,MLS_0479,Milestone Completion of Task 89,2023-02-04,2023-02-02,Pending,TSK_048_89
PRJ_048,MLS_0480,Milestone Completion of Task 99,2023-02-07,2023-02-05,Pending,TSK_048_99
PRJ_049,MLS_0481,Milestone Completion of Task 9,2023-01-11,2023-01-08,Completed,TSK_049_09
PRJ_049,MLS_0482,Milestone Completion of Task 19,2023-01-14,2023-01-10,Completed,TSK_049_19
PRJ_049,MLS_0483,Milestone Completion of Task 29,2023-01-17,2023-01-20,Completed,TSK_049_29
PRJ_049,MLS_0484,Milestone Completion of Task 39,2023-01-20,2023-01-16,Completed,TSK_049_39
PRJ_049,MLS_0485,Milestone Completion of Task 49,2023-01-23,2023-02-01,Delayed,TSK_049_49
PRJ_049,MLS_0486,Milestone Completion of Task 59,2023-01-26,2023-01-29,Delayed,TSK_049_59
PRJ_049,MLS_0487,Milestone Completion of Task 69,2023-01-29,2023-02-07,Delayed,TSK_049_69
PRJ_049,MLS_0488,Milestone Completion of Task 79,2023-02-01,2023-02-09,Delayed,TSK_049_79
PRJ_049,MLS_0489,Milestone Completion of Task 89,2023-02-04,2023-01-31,Pending,TSK_049_89
PRJ_049,MLS_0490,Milestone Completion of Task 99,2023-02-07,2023-02-03,Pending,TSK_049_99
PRJ_050,MLS_0491,Milestone Completion of Task 9,2023-01-11,2023-01-07,Completed,TSK_050_09
PRJ_050,MLS_0492,Milestone Completion of Task 19,2023-01-14,2023-01-29,Delayed,TSK_050_19
PRJ_050,MLS_0493,Milestone Completion of Task 29,2023-01-17,2023-02-01,Delayed,TSK_050_29
PRJ_050,MLS_0494,Milestone Completion of Task 39,2023-01-20,2023-01-16,Completed,TSK_050_39
PRJ_050,MLS_0495,Milestone Completion of Task 49,2023-01-23,2023-01-19,Completed,TSK_050_49
PRJ_050,MLS_0496,Milestone Completion of Task 59,2023-01-26,2023-02-10,Delayed,TSK_050_59
