Project ID,Task ID,Task Name,WBS Level,Task Category,Planned Start Date,Planned End Date,Actual Start Date,Actual End Date,Task Status,Planned Progress (%),Actual Progress (%),Task Duration,Actual Duration,Remaining Duration,Task Dependency,Critical Path,Task Priority
PRJ_002,TSK_002_49,Task MEP - 49,3,MEP,2023-01-15,2023-01-20,2023-01-22,2023-02-04,In Progress,100.0,0.0,5,13,13,TSK_002_48,No,High
PRJ_002,TSK_002_50,Task Finishing - 50,2,Finishing,2023-01-16,2023-01-21,2023-01-18,2023-01-26,In Progress,100.0,50.0,5,8,4,TSK_002_49,Yes,Medium
PRJ_002,TSK_002_51,Task Foundation - 51,3,Foundation,2023-01-16,2023-01-21,2023-01-14,2023-01-17,Completed,100.0,100.0,5,3,0,TSK_002_50,Yes,High
PRJ_002,TSK_002_52,Task MEP - 52,2,MEP,2023-01-16,2023-01-21,2023-01-23,2023-02-05,Not Started,100.0,0.0,5,13,5,TSK_002_51,No,Critical
PRJ_002,TSK_002_53,Task Excavation - 53,1,Excavation,2023-01-16,2023-01-21,2023-01-18,2023-01-26,In Progress,100.0,50.0,5,8,4,TSK_002_52,No,Critical
PRJ_002,TSK_002_54,Task Excavation - 54,1,Excavation,2023-01-17,2023-01-22,2023-01-15,2023-01-18,Completed,100.0,100.0,5,3,0,TSK_002_53,Yes,Critical
PRJ_002,TSK_002_55,Task Foundation - 55,1,Foundation,2023-01-17,2023-01-22,2023-01-18,2023-01-24,In Progress,100.0,66.67,5,6,2,TSK_002_54,No,Medium
PRJ_002,TSK_002_56,Task MEP - 56,2,MEP,2023-01-17,2023-01-22,2023-01-15,2023-01-18,Completed,100.0,100.0,5,3,0,TSK_002_55,No,Critical
PRJ_002,TSK_002_57,Task Excavation - 57,1,Excavation,2023-01-18,2023-01-23,2023-01-18,2023-01-23,In Progress,80.0,80.0,5,5,1,TSK_002_56,Yes,Critical
PRJ_002,TSK_002_58,Task Finishing - 58,3,Finishing,2023-01-18,2023-01-23,2023-01-23,2023-02-02,Not Started,80.0,0.0,5,10,5,TSK_002_57,Yes,Low
PRJ_002,TSK_002_59,Task Finishing - 59,1,Finishing,2023-01-18,2023-01-23,2023-01-23,2023-02-02,Not Started,80.0,0.0,5,10,5,TSK_002_58,Yes,High
PRJ_002,TSK_002_60,Task Finishing - 60,3,Finishing,2023-01-19,2023-01-24,2023-01-17,2023-01-20,Completed,60.0,100.0,5,3,0,TSK_002_59,Yes,Low
PRJ_002,TSK_002_61,Task Finishing - 61,3,Finishing,2023-01-19,2023-01-24,2023-01-18,2023-01-22,Completed,60.0,100.0,5,4,0,TSK_002_60,Yes,High
PRJ_002,TSK_002_62,Task Finishing - 62,2,Finishing,2023-01-19,2023-01-24,2023-01-26,2023-02-08,Not Started,60.0,0.0,5,13,5,TSK_002_61,Yes,Critical
PRJ_002,TSK_002_63,Task Finishing - 63,1,Finishing,2023-01-19,2023-01-24,2023-01-17,2023-01-20,Completed,60.0,100.0,5,3,0,TSK_002_62,Yes,Critical
PRJ_002,TSK_002_64,Task Finishing - 64,3,Finishing,2023-01-20,2023-01-25,2023-01-18,2023-01-21,Completed,40.0,100.0,5,3,0,TSK_002_63,Yes,Critical
PRJ_002,TSK_002_65,Task Finishing - 65,2,Finishing,2023-01-20,2023-01-25,2023-01-18,2023-01-21,Completed,40.0,100.0,5,3,0,TSK_002_64,Yes,Low
PRJ_002,TSK_002_66,Task Finishing - 66,2,Finishing,2023-01-20,2023-01-25,2023-01-27,2023-02-09,Not Started,40.0,0.0,5,13,5,TSK_002_65,Yes,Critical
PRJ_002,TSK_002_67,Task Finishing - 67,2,Finishing,2023-01-21,2023-01-26,2023-01-28,2023-02-10,Not Started,20.0,0.0,5,13,5,TSK_002_66,Yes,High
PRJ_002,TSK_002_68,Task Foundation - 68,3,Foundation,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_002_67,No,Low
PRJ_002,TSK_002_69,Task Foundation - 69,1,Foundation,2023-01-21,2023-01-26,2023-01-19,2023-01-22,Completed,20.0,100.0,5,3,0,TSK_002_68,Yes,Low
PRJ_002,TSK_002_70,Task MEP - 70,2,MEP,2023-01-22,2023-01-27,2023-01-28,2023-02-08,Not Started,0.0,0.0,5,11,5,TSK_002_69,No,Medium
PRJ_002,TSK_002_71,Task Finishing - 71,2,Finishing,2023-01-22,2023-01-27,2023-01-22,2023-01-27,In Progress,0.0,0.0,5,5,5,TSK_002_70,Yes,Medium
PRJ_002,TSK_002_72,Task Finishing - 72,3,Finishing,2023-01-22,2023-01-27,2023-01-22,2023-01-27,In Progress,0.0,0.0,5,5,5,TSK_002_71,Yes,Medium
PRJ_002,TSK_002_73,Task Foundation - 73,1,Foundation,2023-01-22,2023-01-27,2023-01-20,2023-01-23,In Progress,0.0,66.67,5,3,1,TSK_002_72,No,Critical
PRJ_002,TSK_002_74,Task Excavation - 74,1,Excavation,2023-01-23,2023-01-28,2023-01-26,2023-02-04,Not Started,0.0,0.0,5,9,5,TSK_002_73,No,Low
PRJ_002,TSK_002_75,Task Excavation - 75,1,Excavation,2023-01-23,2023-01-28,2023-01-25,2023-02-02,Not Started,0.0,0.0,5,8,5,TSK_002_74,Yes,Critical
PRJ_002,TSK_002_76,Task Excavation - 76,1,Excavation,2023-01-23,2023-01-28,2023-01-24,2023-01-30,Not Started,0.0,0.0,5,6,5,TSK_002_75,No,Medium
PRJ_002,TSK_002_77,Task Foundation - 77,3,Foundation,2023-01-24,2023-01-29,2023-01-26,2023-02-03,Not Started,0.0,0.0,5,8,5,TSK_002_76,No,Critical
PRJ_002,TSK_002_78,Task Excavation - 78,1,Excavation,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_002_77,Yes,High
PRJ_002,TSK_002_79,Task MEP - 79,1,MEP,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_002_78,No,Critical
PRJ_002,TSK_002_80,Task Excavation - 80,3,Excavation,2023-01-25,2023-01-30,2023-01-28,2023-02-06,Not Started,0.0,0.0,5,9,5,TSK_002_79,No,Critical
PRJ_002,TSK_002_81,Task MEP - 81,2,MEP,2023-01-25,2023-01-30,2023-01-26,2023-02-01,Not Started,0.0,0.0,5,6,5,TSK_002_80,Yes,High
PRJ_002,TSK_002_82,Task Foundation - 82,2,Foundation,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_002_81,No,High
PRJ_002,TSK_002_83,Task MEP - 83,2,MEP,2023-01-25,2023-01-30,2023-01-25,2023-01-30,Not Started,0.0,0.0,5,5,5,TSK_002_82,No,Medium
PRJ_002,TSK_002_84,Task MEP - 84,2,MEP,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_002_83,Yes,Medium
PRJ_002,TSK_002_85,Task Excavation - 85,3,Excavation,2023-01-26,2023-01-31,2023-02-01,2023-02-12,Not Started,0.0,0.0,5,11,5,TSK_002_84,No,Low
PRJ_002,TSK_002_86,Task Foundation - 86,3,Foundation,2023-01-26,2023-01-31,2023-01-24,2023-01-27,Not Started,0.0,0.0,5,3,5,TSK_002_85,No,Medium
PRJ_002,TSK_002_87,Task Foundation - 87,2,Foundation,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_002_86,Yes,High
PRJ_002,TSK_002_88,Task MEP - 88,2,MEP,2023-01-27,2023-02-01,2023-02-03,2023-02-16,Not Started,0.0,0.0,5,13,5,TSK_002_87,No,Low
PRJ_002,TSK_002_89,Task Foundation - 89,3,Foundation,2023-01-27,2023-02-01,2023-02-03,2023-02-16,Not Started,0.0,0.0,5,13,5,TSK_002_88,No,Low
PRJ_002,TSK_002_90,Task Finishing - 90,1,Finishing,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_002_89,Yes,Critical
PRJ_002,TSK_002_91,Task Finishing - 91,1,Finishing,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_002_90,Yes,Low
PRJ_002,TSK_002_92,Task Excavation - 92,3,Excavation,2023-01-28,2023-02-02,2023-02-04,2023-02-17,Not Started,0.0,0.0,5,13,5,TSK_002_91,No,Critical
PRJ_002,TSK_002_93,Task Finishing - 93,3,Finishing,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_002_92,Yes,Critical
PRJ_002,TSK_002_94,Task Foundation - 94,1,Foundation,2023-01-29,2023-02-03,2023-02-04,2023-02-15,Not Started,0.0,0.0,5,11,5,TSK_002_93,No,Critical
PRJ_002,TSK_002_95,Task MEP - 95,1,MEP,2023-01-29,2023-02-03,2023-02-05,2023-02-18,Not Started,0.0,0.0,5,13,5,TSK_002_94,No,Critical
PRJ_002,TSK_002_96,Task Excavation - 96,2,Excavation,2023-01-29,2023-02-03,2023-02-05,2023-02-18,Not Started,0.0,0.0,5,13,5,TSK_002_95,Yes,Critical
PRJ_002,TSK_002_97,Task Foundation - 97,2,Foundation,2023-01-30,2023-02-04,2023-02-02,2023-02-11,Not Started,0.0,0.0,5,9,5,TSK_002_96,No,Low
PRJ_002,TSK_002_98,Task Foundation - 98,2,Foundation,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_002_97,No,Low
PRJ_002,TSK_002_99,Task Finishing - 99,1,Finishing,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_002_98,Yes,High
PRJ_003,TSK_003_00,Task Foundation - 0,1,Foundation,2023-01-01,2023-01-06,2023-01-03,2023-01-11,Completed,100.0,100.0,5,8,0,,Yes,Critical
PRJ_003,TSK_003_01,Task MEP - 1,2,MEP,2023-01-01,2023-01-06,2023-01-06,2023-01-16,Completed,100.0,100.0,5,10,0,TSK_003_00,No,Low
PRJ_003,TSK_003_02,Task MEP - 2,3,MEP,2023-01-01,2023-01-06,2023-01-08,2023-01-21,Completed,100.0,100.0,5,13,0,TSK_003_01,No,Low
PRJ_003,TSK_003_03,Task Finishing - 3,1,Finishing,2023-01-01,2023-01-06,2023-01-08,2023-01-21,Completed,100.0,100.0,5,13,0,TSK_003_02,Yes,High
PRJ_003,TSK_003_04,Task Finishing - 4,3,Finishing,2023-01-02,2023-01-07,2023-01-07,2023-01-17,Completed,100.0,100.0,5,10,0,TSK_003_03,Yes,Critical
PRJ_003,TSK_003_05,Task Foundation - 5,1,Foundation,2023-01-02,2023-01-07,2022-12-31,2023-01-03,Completed,100.0,100.0,5,3,0,TSK_003_04,No,Low
PRJ_003,TSK_003_06,Task MEP - 6,3,MEP,2023-01-02,2023-01-07,2023-01-03,2023-01-09,Completed,100.0,100.0,5,6,0,TSK_003_05,Yes,Critical
PRJ_003,TSK_003_07,Task Finishing - 7,3,Finishing,2023-01-03,2023-01-08,2023-01-01,2023-01-04,Completed,100.0,100.0,5,3,0,TSK_003_06,Yes,Low
PRJ_003,TSK_003_08,Task Excavation - 8,2,Excavation,2023-01-03,2023-01-08,2023-01-09,2023-01-20,Completed,100.0,100.0,5,11,0,TSK_003_07,No,Critical
PRJ_003,TSK_003_09,Task Excavation - 9,2,Excavation,2023-01-03,2023-01-08,2023-01-06,2023-01-15,Completed,100.0,100.0,5,9,0,TSK_003_08,Yes,Low
PRJ_003,TSK_003_10,Task Finishing - 10,2,Finishing,2023-01-04,2023-01-09,2023-01-02,2023-01-05,Completed,100.0,100.0,5,3,0,TSK_003_09,Yes,High
PRJ_003,TSK_003_11,Task Finishing - 11,3,Finishing,2023-01-04,2023-01-09,2023-01-02,2023-01-05,Completed,100.0,100.0,5,3,0,TSK_003_10,Yes,Medium
PRJ_003,TSK_003_12,Task MEP - 12,2,MEP,2023-01-04,2023-01-09,2023-01-02,2023-01-05,Completed,100.0,100.0,5,3,0,TSK_003_11,Yes,Critical
PRJ_003,TSK_003_13,Task Foundation - 13,2,Foundation,2023-01-04,2023-01-09,2023-01-02,2023-01-05,Completed,100.0,100.0,5,3,0,TSK_003_12,No,Critical
PRJ_003,TSK_003_14,Task Finishing - 14,3,Finishing,2023-01-05,2023-01-10,2023-01-03,2023-01-06,Completed,100.0,100.0,5,3,0,TSK_003_13,Yes,Critical
PRJ_003,TSK_003_15,Task Foundation - 15,3,Foundation,2023-01-05,2023-01-10,2023-01-07,2023-01-15,Completed,100.0,100.0,5,8,0,TSK_003_14,Yes,Medium
PRJ_003,TSK_003_16,Task Foundation - 16,3,Foundation,2023-01-05,2023-01-10,2023-01-03,2023-01-06,Completed,100.0,100.0,5,3,0,TSK_003_15,No,Medium
PRJ_003,TSK_003_17,Task MEP - 17,2,MEP,2023-01-06,2023-01-11,2023-01-06,2023-01-11,Completed,100.0,100.0,5,5,0,TSK_003_16,No,High
PRJ_003,TSK_003_18,Task Excavation - 18,2,Excavation,2023-01-06,2023-01-11,2023-01-09,2023-01-18,Completed,100.0,100.0,5,9,0,TSK_003_17,Yes,Medium
PRJ_003,TSK_003_19,Task Foundation - 19,1,Foundation,2023-01-06,2023-01-11,2023-01-04,2023-01-07,Completed,100.0,100.0,5,3,0,TSK_003_18,No,Low
PRJ_003,TSK_003_20,Task Finishing - 20,3,Finishing,2023-01-07,2023-01-12,2023-01-14,2023-01-27,In Progress,100.0,61.54,5,13,5,TSK_003_19,Yes,Low
PRJ_003,TSK_003_21,Task Foundation - 21,3,Foundation,2023-01-07,2023-01-12,2023-01-10,2023-01-19,Completed,100.0,100.0,5,9,0,TSK_003_20,Yes,Medium
PRJ_003,TSK_003_22,Task Foundation - 22,2,Foundation,2023-01-07,2023-01-12,2023-01-07,2023-01-12,Completed,100.0,100.0,5,5,0,TSK_003_21,No,Low
PRJ_003,TSK_003_23,Task MEP - 23,2,MEP,2023-01-07,2023-01-12,2023-01-14,2023-01-27,In Progress,100.0,61.54,5,13,5,TSK_003_22,No,High
PRJ_003,TSK_003_24,Task MEP - 24,2,MEP,2023-01-08,2023-01-13,2023-01-06,2023-01-09,Completed,100.0,100.0,5,3,0,TSK_003_23,Yes,High
PRJ_003,TSK_003_25,Task Finishing - 25,1,Finishing,2023-01-08,2023-01-13,2023-01-09,2023-01-15,Completed,100.0,100.0,5,6,0,TSK_003_24,Yes,Low
PRJ_003,TSK_003_26,Task Foundation - 26,2,Foundation,2023-01-08,2023-01-13,2023-01-06,2023-01-09,Completed,100.0,100.0,5,3,0,TSK_003_25,No,Critical
PRJ_003,TSK_003_27,Task Excavation - 27,1,Excavation,2023-01-09,2023-01-14,2023-01-09,2023-01-14,Completed,100.0,100.0,5,5,0,TSK_003_26,Yes,High
PRJ_003,TSK_003_28,Task Foundation - 28,1,Foundation,2023-01-09,2023-01-14,2023-01-16,2023-01-29,In Progress,100.0,46.15,5,13,7,TSK_003_27,No,Critical
PRJ_003,TSK_003_29,Task Finishing - 29,1,Finishing,2023-01-09,2023-01-14,2023-01-07,2023-01-10,Completed,100.0,100.0,5,3,0,TSK_003_28,Yes,Critical
PRJ_003,TSK_003_30,Task MEP - 30,2,MEP,2023-01-10,2023-01-15,2023-01-12,2023-01-20,Completed,100.0,100.0,5,8,0,TSK_003_29,Yes,Critical
PRJ_003,TSK_003_31,Task MEP - 31,2,MEP,2023-01-10,2023-01-15,2023-01-08,2023-01-11,Completed,100.0,100.0,5,3,0,TSK_003_30,No,Critical
PRJ_003,TSK_003_32,Task Finishing - 32,3,Finishing,2023-01-10,2023-01-15,2023-01-08,2023-01-11,Completed,100.0,100.0,5,3,0,TSK_003_31,Yes,Critical
PRJ_003,TSK_003_33,Task MEP - 33,3,MEP,2023-01-10,2023-01-15,2023-01-12,2023-01-20,Completed,100.0,100.0,5,8,0,TSK_003_32,Yes,High
PRJ_003,TSK_003_34,Task Excavation - 34,2,Excavation,2023-01-11,2023-01-16,2023-01-09,2023-01-12,Completed,100.0,100.0,5,3,0,TSK_003_33,No,Critical
PRJ_003,TSK_003_35,Task Foundation - 35,3,Foundation,2023-01-11,2023-01-16,2023-01-09,2023-01-12,Completed,100.0,100.0,5,3,0,TSK_003_34,No,Medium
PRJ_003,TSK_003_36,Task Excavation - 36,2,Excavation,2023-01-11,2023-01-16,2023-01-11,2023-01-16,Completed,100.0,100.0,5,5,0,TSK_003_35,Yes,High
PRJ_003,TSK_003_37,Task Finishing - 37,1,Finishing,2023-01-12,2023-01-17,2023-01-19,2023-02-01,In Progress,100.0,23.08,5,13,10,TSK_003_36,Yes,High
PRJ_003,TSK_003_38,Task Foundation - 38,3,Foundation,2023-01-12,2023-01-17,2023-01-10,2023-01-13,Completed,100.0,100.0,5,3,0,TSK_003_37,No,Medium
PRJ_003,TSK_003_39,Task Finishing - 39,1,Finishing,2023-01-12,2023-01-17,2023-01-19,2023-02-01,In Progress,100.0,23.08,5,13,10,TSK_003_38,Yes,Medium
PRJ_003,TSK_003_40,Task MEP - 40,2,MEP,2023-01-13,2023-01-18,2023-01-11,2023-01-14,Completed,100.0,100.0,5,3,0,TSK_003_39,No,Medium
PRJ_003,TSK_003_41,Task Excavation - 41,2,Excavation,2023-01-13,2023-01-18,2023-01-16,2023-01-25,In Progress,100.0,66.67,5,9,3,TSK_003_40,No,Medium
PRJ_003,TSK_003_42,Task Foundation - 42,2,Foundation,2023-01-13,2023-01-18,2023-01-11,2023-01-14,Completed,100.0,100.0,5,3,0,TSK_003_41,Yes,Low
PRJ_003,TSK_003_43,Task Excavation - 43,3,Excavation,2023-01-13,2023-01-18,2023-01-11,2023-01-14,Completed,100.0,100.0,5,3,0,TSK_003_42,No,Medium
PRJ_003,TSK_003_44,Task MEP - 44,3,MEP,2023-01-14,2023-01-19,2023-01-13,2023-01-17,Completed,100.0,100.0,5,4,0,TSK_003_43,No,Medium
PRJ_003,TSK_003_45,Task Finishing - 45,1,Finishing,2023-01-14,2023-01-19,2023-01-12,2023-01-15,Completed,100.0,100.0,5,3,0,TSK_003_44,Yes,Critical
PRJ_003,TSK_003_46,Task Foundation - 46,1,Foundation,2023-01-14,2023-01-19,2023-01-21,2023-02-03,In Progress,100.0,7.69,5,13,12,TSK_003_45,No,Low
PRJ_003,TSK_003_47,Task Excavation - 47,1,Excavation,2023-01-15,2023-01-20,2023-01-22,2023-02-04,In Progress,100.0,0.0,5,13,13,TSK_003_46,No,Critical
PRJ_003,TSK_003_48,Task MEP - 48,2,MEP,2023-01-15,2023-01-20,2023-01-17,2023-01-25,In Progress,100.0,62.5,5,8,3,TSK_003_47,Yes,High
PRJ_003,TSK_003_49,Task Foundation - 49,2,Foundation,2023-01-15,2023-01-20,2023-01-13,2023-01-16,Completed,100.0,100.0,5,3,0,TSK_003_48,No,Low
PRJ_003,TSK_003_50,Task Foundation - 50,3,Foundation,2023-01-16,2023-01-21,2023-01-14,2023-01-17,Completed,100.0,100.0,5,3,0,TSK_003_49,No,High
PRJ_003,TSK_003_51,Task Excavation - 51,1,Excavation,2023-01-16,2023-01-21,2023-01-21,2023-01-31,In Progress,100.0,10.0,5,10,9,TSK_003_50,Yes,High
PRJ_003,TSK_003_52,Task Finishing - 52,2,Finishing,2023-01-16,2023-01-21,2023-01-14,2023-01-17,Completed,100.0,100.0,5,3,0,TSK_003_51,Yes,Medium
PRJ_003,TSK_003_53,Task Foundation - 53,3,Foundation,2023-01-16,2023-01-21,2023-01-19,2023-01-28,In Progress,100.0,33.33,5,9,6,TSK_003_52,No,Medium
PRJ_003,TSK_003_54,Task Foundation - 54,3,Foundation,2023-01-17,2023-01-22,2023-01-15,2023-01-18,Completed,100.0,100.0,5,3,0,TSK_003_53,Yes,Low
PRJ_003,TSK_003_55,Task Finishing - 55,2,Finishing,2023-01-17,2023-01-22,2023-01-15,2023-01-18,Completed,100.0,100.0,5,3,0,TSK_003_54,Yes,High
PRJ_003,TSK_003_56,Task MEP - 56,2,MEP,2023-01-17,2023-01-22,2023-01-24,2023-02-06,Not Started,100.0,0.0,5,13,5,TSK_003_55,No,High
PRJ_003,TSK_003_57,Task Foundation - 57,2,Foundation,2023-01-18,2023-01-23,2023-01-16,2023-01-19,Completed,80.0,100.0,5,3,0,TSK_003_56,Yes,Low
PRJ_003,TSK_003_58,Task Finishing - 58,2,Finishing,2023-01-18,2023-01-23,2023-01-16,2023-01-19,Completed,80.0,100.0,5,3,0,TSK_003_57,Yes,Low
PRJ_003,TSK_003_59,Task Foundation - 59,3,Foundation,2023-01-18,2023-01-23,2023-01-23,2023-02-02,Not Started,80.0,0.0,5,10,5,TSK_003_58,No,High
PRJ_003,TSK_003_60,Task MEP - 60,1,MEP,2023-01-19,2023-01-24,2023-01-24,2023-02-03,Not Started,60.0,0.0,5,10,5,TSK_003_59,Yes,Low
PRJ_003,TSK_003_61,Task Finishing - 61,2,Finishing,2023-01-19,2023-01-24,2023-01-18,2023-01-22,Completed,60.0,100.0,5,4,0,TSK_003_60,Yes,Low
PRJ_003,TSK_003_62,Task MEP - 62,1,MEP,2023-01-19,2023-01-24,2023-01-25,2023-02-05,Not Started,60.0,0.0,5,11,5,TSK_003_61,No,Medium
PRJ_003,TSK_003_63,Task Foundation - 63,2,Foundation,2023-01-19,2023-01-24,2023-01-17,2023-01-20,Completed,60.0,100.0,5,3,0,TSK_003_62,Yes,High
PRJ_003,TSK_003_64,Task Excavation - 64,2,Excavation,2023-01-20,2023-01-25,2023-01-27,2023-02-09,Not Started,40.0,0.0,5,13,5,TSK_003_63,No,Critical
PRJ_003,TSK_003_65,Task Finishing - 65,1,Finishing,2023-01-20,2023-01-25,2023-01-21,2023-01-27,In Progress,40.0,16.67,5,6,5,TSK_003_64,Yes,Medium
PRJ_003,TSK_003_66,Task Excavation - 66,1,Excavation,2023-01-20,2023-01-25,2023-01-27,2023-02-09,Not Started,40.0,0.0,5,13,5,TSK_003_65,Yes,Critical
PRJ_003,TSK_003_67,Task Excavation - 67,1,Excavation,2023-01-21,2023-01-26,2023-01-20,2023-01-24,In Progress,20.0,50.0,5,4,2,TSK_003_66,No,Low
PRJ_003,TSK_003_68,Task Foundation - 68,1,Foundation,2023-01-21,2023-01-26,2023-01-21,2023-01-26,In Progress,20.0,20.0,5,5,4,TSK_003_67,No,Critical
PRJ_003,TSK_003_69,Task Excavation - 69,3,Excavation,2023-01-21,2023-01-26,2023-01-21,2023-01-26,In Progress,20.0,20.0,5,5,4,TSK_003_68,Yes,High
PRJ_003,TSK_003_70,Task Foundation - 70,2,Foundation,2023-01-22,2023-01-27,2023-01-29,2023-02-11,Not Started,0.0,0.0,5,13,5,TSK_003_69,No,Low
PRJ_003,TSK_003_71,Task MEP - 71,3,MEP,2023-01-22,2023-01-27,2023-01-25,2023-02-03,Not Started,0.0,0.0,5,9,5,TSK_003_70,No,Low
PRJ_003,TSK_003_72,Task Foundation - 72,2,Foundation,2023-01-22,2023-01-27,2023-01-20,2023-01-23,In Progress,0.0,66.67,5,3,1,TSK_003_71,Yes,High
PRJ_003,TSK_003_73,Task Finishing - 73,3,Finishing,2023-01-22,2023-01-27,2023-01-25,2023-02-03,Not Started,0.0,0.0,5,9,5,TSK_003_72,Yes,Critical
PRJ_003,TSK_003_74,Task Excavation - 74,2,Excavation,2023-01-23,2023-01-28,2023-01-23,2023-01-28,Not Started,0.0,0.0,5,5,5,TSK_003_73,No,Low
PRJ_003,TSK_003_75,Task MEP - 75,1,MEP,2023-01-23,2023-01-28,2023-01-28,2023-02-07,Not Started,0.0,0.0,5,10,5,TSK_003_74,Yes,Low
PRJ_003,TSK_003_76,Task MEP - 76,1,MEP,2023-01-23,2023-01-28,2023-01-26,2023-02-04,Not Started,0.0,0.0,5,9,5,TSK_003_75,No,Medium
PRJ_003,TSK_003_77,Task MEP - 77,1,MEP,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_003_76,No,High
PRJ_003,TSK_003_78,Task Foundation - 78,2,Foundation,2023-01-24,2023-01-29,2023-01-31,2023-02-13,Not Started,0.0,0.0,5,13,5,TSK_003_77,Yes,Medium
PRJ_003,TSK_003_79,Task Finishing - 79,1,Finishing,2023-01-24,2023-01-29,2023-01-22,2023-01-25,In Progress,0.0,0.0,5,3,3,TSK_003_78,Yes,Medium
PRJ_003,TSK_003_80,Task MEP - 80,2,MEP,2023-01-25,2023-01-30,2023-01-31,2023-02-11,Not Started,0.0,0.0,5,11,5,TSK_003_79,No,Critical
PRJ_003,TSK_003_81,Task Foundation - 81,1,Foundation,2023-01-25,2023-01-30,2023-01-28,2023-02-06,Not Started,0.0,0.0,5,9,5,TSK_003_80,Yes,Medium
PRJ_003,TSK_003_82,Task Excavation - 82,1,Excavation,2023-01-25,2023-01-30,2023-01-23,2023-01-26,Not Started,0.0,0.0,5,3,5,TSK_003_81,No,High
PRJ_003,TSK_003_83,Task Excavation - 83,2,Excavation,2023-01-25,2023-01-30,2023-01-26,2023-02-01,Not Started,0.0,0.0,5,6,5,TSK_003_82,No,Medium
PRJ_003,TSK_003_84,Task Finishing - 84,3,Finishing,2023-01-26,2023-01-31,2023-01-24,2023-01-27,Not Started,0.0,0.0,5,3,5,TSK_003_83,Yes,Low
PRJ_003,TSK_003_85,Task Excavation - 85,2,Excavation,2023-01-26,2023-01-31,2023-01-24,2023-01-27,Not Started,0.0,0.0,5,3,5,TSK_003_84,No,Medium
PRJ_003,TSK_003_86,Task Excavation - 86,1,Excavation,2023-01-26,2023-01-31,2023-02-02,2023-02-15,Not Started,0.0,0.0,5,13,5,TSK_003_85,No,Medium
PRJ_003,TSK_003_87,Task MEP - 87,2,MEP,2023-01-27,2023-02-01,2023-02-03,2023-02-16,Not Started,0.0,0.0,5,13,5,TSK_003_86,Yes,Critical
PRJ_003,TSK_003_88,Task Finishing - 88,3,Finishing,2023-01-27,2023-02-01,2023-02-02,2023-02-13,Not Started,0.0,0.0,5,11,5,TSK_003_87,Yes,Critical
PRJ_003,TSK_003_89,Task Finishing - 89,2,Finishing,2023-01-27,2023-02-01,2023-01-25,2023-01-28,Not Started,0.0,0.0,5,3,5,TSK_003_88,Yes,Medium
PRJ_003,TSK_003_90,Task MEP - 90,2,MEP,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_003_89,Yes,High
PRJ_003,TSK_003_91,Task MEP - 91,1,MEP,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_003_90,No,Critical
PRJ_003,TSK_003_92,Task Finishing - 92,1,Finishing,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_003_91,Yes,Critical
PRJ_003,TSK_003_93,Task Excavation - 93,3,Excavation,2023-01-28,2023-02-02,2023-01-26,2023-01-29,Not Started,0.0,0.0,5,3,5,TSK_003_92,Yes,Low
PRJ_003,TSK_003_94,Task Excavation - 94,1,Excavation,2023-01-29,2023-02-03,2023-02-05,2023-02-18,Not Started,0.0,0.0,5,13,5,TSK_003_93,No,Medium
PRJ_003,TSK_003_95,Task Excavation - 95,3,Excavation,2023-01-29,2023-02-03,2023-01-29,2023-02-03,Not Started,0.0,0.0,5,5,5,TSK_003_94,No,Critical
PRJ_003,TSK_003_96,Task Excavation - 96,2,Excavation,2023-01-29,2023-02-03,2023-01-30,2023-02-05,Not Started,0.0,0.0,5,6,5,TSK_003_95,Yes,Critical
PRJ_003,TSK_003_97,Task MEP - 97,1,MEP,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_003_96,No,High
PRJ_003,TSK_003_98,Task Finishing - 98,1,Finishing,2023-01-30,2023-02-04,2023-01-28,2023-01-31,Not Started,0.0,0.0,5,3,5,TSK_003_97,Yes,Low
